Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location,Speed_difference,ln Y ,,ln ( X ) 
2031,7274,981,1.11885E+12,17.526,178.305,6451206.246,1873268.207,15.5,6.4,2,17.62,0,2,,,,,,,2025,2042,57.98,3.29,us-101,2025,7798,987,1.11885E+12,17.839,885.09,6451725.387,1872786.469,17,8.5,2,15,0,2,,,,,,,2020,2031,34.5,2.3,us-101,2.62,1.269979677,,1.763278211
392,2137,940,1.11885E+12,18.849,681.309,6451575.749,1872916.582,15,6.4,2,0,0,2,,,,,,,390,403,21,9999.99,us-101,390,2338,945,1.11885E+12,18.009,1097.978,6451889.864,1872642.678,17,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101,-33.63,0,,1.322219295
1336,6760,1052,1.11885E+12,18.583,1121.448,6451907.193,1872626.821,13,7.4,2,25,0,2,,,,,,,1334,1341,37.2,1.49,us-101,1334,7303,1058,1.11885E+12,21.187,2143.862,6452680.202,1871956.403,15,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0,0,us-101,-5.03,1.414973348,,1.57054294
1056,4981,864,1.11885E+12,22.76,329.348,6451312.867,1873152.076,14.5,5.9,2,37.71,4.63,2,,,,,,,1052,1059,31.05,0.82,us-101,1052,5504,847,1.11885E+12,18.923,1607.906,6452273.224,1872306.34,15,5.9,2,9.89,0,2,,,,,,,1046,1056,44.94,4.54,us-101,27.82,1.587823171,,1.492061605
244,1411,968,1.11885E+12,16.4,902.081,6451743.23,1872772.69,13.5,5.9,2,25,0,2,,,,,,,239,246,56.39,2.26,us-101,239,1838,963,1.11885E+12,19.482,1566.732,6452241.714,1872333.064,17,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101,5.02,1.414973348,,1.751202095
385,2125,873,1.11885E+12,17.797,1031.907,6451836.034,1872689.846,14,5.9,2,31.35,5.22,2,,,,,,,379,393,125.55,4,us-101,379,1756,936,1.11885E+12,17.827,279.111,6451280.185,1873190.524,15,6.9,2,10.31,0,2,,,,,,,373,386,58.35,5.66,us-101,21.04,1.509874285,,2.098816717
2519,9160,643,1.11885E+12,19.241,653.393,6451550.388,1872938.569,15,7.4,2,25,-0.08,2,,,,,,,2510,2525,92.9,3.72,us-101,2510,9387,624,1.11885E+12,19.005,1406.138,6452117.177,1872442.822,16,5.9,2,24.98,-0.28,2,,,,,,,2477,2519,226.72,9.08,us-101,0.02,1.414973348,,1.968015714
2792,8691,830,1.11885E+12,19.411,1551.377,6452256.427,1872320.254,12,8,2,49.82,2.2,2,,,,,,,2780,2820,69.68,1.4,us-101,2780,8340,828,1.11885E+12,17.385,858.349,6451735.818,1872777.898,10,5,2,0,0,2,,,,,,,2768,2792,24,9999.99,us-101,49.82,1.706034661,,1.843108142
883,4828,779,1.11885E+12,20.692,2098.071,6452644.706,1871985.289,15.5,7.4,2,17.54,2.09,2,,,,,,,877,886,36.26,2.07,us-101,877,4711,771,1.11885E+12,18.851,1848.859,6452454.704,1872147.941,15,6.9,2,35.39,4.48,2,,,,,,,873,883,44.47,1.26,us-101,-17.85,1.26810973,,1.5594278
2653,8012,954,1.11885E+12,17.414,1256.802,6452036.018,1872515.786,15.5,6.9,2,10.32,0,2,,,,,,,2645,2659,38.15,3.7,us-101,2645,7927,941,1.11885E+12,19.691,1156.681,6451959.247,1872580.006,13.5,5.4,2,30.1,0.93,2,,,,,,,2640,2653,78.06,2.59,us-101,-19.78,1.053846427,,1.581494542
1798,8920,788,1.11885E+12,17.204,1456.318,6452160.37,1872407.626,15,5.9,2,42.92,-3.5,2,,,,,,,1794,1802,91.73,2.14,us-101,1794,8975,750,1.11885E+12,18.085,1782.469,6452405.075,1872191.749,14.5,5.9,2,34.48,-11.2,2,,,,,,,1789,1798,88.43,2.56,us-101,8.44,1.642662331,,1.962511394
2375,8796,635,1.11885E+12,17.175,918.085,6451750.599,1872765.175,13.5,5.4,2,30,0,2,,,,,,,2364,2379,88.39,2.95,us-101,2364,8729,641,1.11885E+12,18.679,793.78,6451656.27,1872846.115,17,6.4,2,35,0,2,,,,,,,2353,2375,98.8,2.82,us-101,-5,1.491361694,,1.946403134
525,2394,1032,1.11885E+12,18.293,146.484,6451184.015,1873290.979,19.5,8.4,2,15.33,4.74,2,,,,,,,517,530,59.27,3.87,us-101,517,2737,1024,1.11885E+12,17.7,1048.585,6451848.681,1872678.965,13.5,6.9,2,4.94,0,2,,,,,,,513,520,30.8,6.23,us-101,10.39,1.212986185,,1.772834927
1156,5746,955,1.11885E+12,17.169,993.979,6451811.997,1872711.573,15.5,6.4,2,25.01,0.12,2,,,,,,,1150,1160,58.63,2.34,us-101,1150,5734,1063,1.11885E+12,18.216,1029.211,6451837.921,1872687.651,16,6.9,2,22.16,-11.2,2,,,,,,,1149,1156,47.21,2.13,us-101,2.85,1.415140352,,1.768119894
1360,6832,1013,1.11885E+12,18.471,1045.751,6451850.457,1872676.395,16.5,6.4,2,26.36,-11.2,2,,,,,,,1354,1365,60.74,2.3,us-101,1354,7142,1016,1.11885E+12,17.067,1419.135,6452132.41,1872432.137,14.5,6.9,2,30,0,2,,,,,,,1350,1360,60.94,2.03,us-101,-3.64,1.437116093,,1.783474788
1592,6664,947,1.11885E+12,17.998,1767.466,6452389.527,1872205.229,13,5.9,2,7.92,8.83,2,,,,,,,1583,1594,43.52,5.49,us-101,1583,6389,911,1.11885E+12,19.29,1301.613,6452038.2,1872511.38,12,6,2,46.25,-6.56,2,,,,,,,1579,1592,70.52,1.52,us-101,-38.33,0.950364854,,1.638688887
1322,7112,1113,1.11885E+12,17.71,1747.115,6452378.352,1872215.534,14.5,5.9,2,30,0,2,,,,,,,1319,1329,60.97,2.03,us-101,1319,6764,1127,1.11885E+12,18.707,1315.832,6452053.415,1872498.823,14.5,6.9,2,11.75,0,2,,,,,,,1314,1322,32.61,2.78,us-101,18.25,1.491361694,,1.785116195
1752,6710,1039,1.11885E+12,19.458,857.372,6451703.497,1872803.569,16.5,5.9,2,48.12,-8.89,2,,,,,,,1741,1761,147.12,3.06,us-101,1741,8342,662,1.11885E+12,18.579,360.565,6451338.232,1873133.376,16.5,6.9,2,25,0,2,,,,,,,1738,1746,101.53,4.06,us-101,23.12,1.691258358,,2.167671716
281,704,482,1.11885E+12,16.143,300.434,6451321.683,1873152.758,14,5.9,2,38.21,2.59,2,,,,,,,272,292,68.81,1.8,us-101,272,1883,546,1.11885E+12,19.901,1969.909,6452541.673,1872071.454,14.5,7.9,2,29.97,0.26,2,,,,,,,267,277,125.22,4.18,us-101,8.24,1.593396842,,1.837651558
1583,6320,911,1.11885E+12,17.689,1037.267,6451840.156,1872686.406,12,6,2,31.33,4.68,2,,,,,,,1579,1592,60.53,1.93,us-101,1579,6788,905,1.11885E+12,19.819,2066.632,6452616.382,1872009.449,15,5.9,2,19.18,5.16,2,,,,,,,1570,1583,56.26,2.93,us-101,12.15,1.509605705,,1.781970674
1139,5345,896,1.11885E+12,18.181,344.813,6451327.181,1873144.61,20.5,7.4,2,25.65,-0.21,2,,,,,,,1132,1145,55.75,2.17,us-101,1132,5657,884,1.11885E+12,17.467,1045.448,6451850.623,1872677.582,13.5,6.4,2,19.98,0.25,2,,,,,,,1126,1139,53,2.65,us-101,5.67,1.425697213,,1.746244872
2561,9545,614,1.11885E+12,18.481,1439.638,6452142.781,1872421.238,15,5.4,2,46.65,6.59,2,,,,,,,2556,2574,73.38,1.57,us-101,2556,9239,625,1.11885E+12,19.342,520.973,6451451.529,1873027.099,15.5,6.4,2,17.1,0,2,,,,,,,2549,2561,40.58,2.37,us-101,29.55,1.678062905,,1.865577707
1869,5533,542,1.11885E+12,16.178,876.811,6451750.507,1872766.584,11,4.5,2,35,0,2,,,,,,,1858,1875,69.38,1.98,us-101,1858,5389,553,1.11885E+12,19.394,400.445,6451392.504,1873081.424,13,4.9,2,38.44,1.6,2,,,,,,,1854,1869,53.99,1.4,us-101,-3.44,1.556302501,,1.841234296
1737,6710,1050,1.11885E+12,18.109,1052.375,6451851.266,1872676.17,14.5,5.9,2,29.5,-0.29,2,,,,,,,1725,1741,92.64,3.14,us-101,1725,6428,1035,1.11885E+12,18.582,330.709,6451312.848,1873157.905,15,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101,7.14,1.484299839,,1.966798546
642,3668,762,1.11885E+12,17.037,1758.5,6452387.359,1872208.372,16.5,6.9,2,24.08,-2.67,2,,,,,,,639,646,52.25,2.17,us-101,639,3576,767,1.11885E+12,16.703,1580.723,6452254.057,1872325.909,15,7.4,2,14.81,-2.03,2,,,,,,,632,642,52.13,3.52,us-101,9.27,1.399327532,,1.718086295
239,1838,963,1.11885E+12,19.482,1566.732,6452241.714,1872333.064,17,5.9,2,19.98,0.08,2,,,,,,,236,244,41.51,2.08,us-101,236,1895,965,1.11885E+12,17.832,1770.236,6452395.933,1872199.941,15.5,6.4,2,30.1,2.09,2,,,,,,,228,239,57.78,1.92,us-101,-10.12,1.321805484,,1.618152733
1285,6527,1218,1.11885E+12,17.238,1058.932,6451860.93,1872668.906,14,6.9,2,27.91,4.28,2,,,,,,,1278,1292,85.51,3.06,us-101,1278,6565,1234,1.11885E+12,19.394,1253.448,6452006.071,1872539.395,18,6.9,2,29.05,-3.39,2,,,,,,,1269,1285,97.18,3.35,us-101,-1.14,1.461048092,,1.932016906
1044,4505,517,1.11885E+12,16.507,202.35,6451223.362,1873251.304,16,5.9,2,31.1,5.52,2,,,,,,,1038,1050,64.62,2.08,us-101,1038,2712,502,1.11885E+12,19.241,596.68,6451538.134,1872949.527,13,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101,11.12,1.506505032,,1.810366954
905,2280,463,1.11885E+12,18.918,544.613,6451499.555,1872984.463,17.5,6.9,2,40.06,1.89,2,,,,,,,897,915,78.11,1.95,us-101,897,2354,463,1.11885E+12,19.167,929.197,6451788.032,1872729.757,16.5,6.9,2,30,0,2,,,,,,,891,905,56.86,1.9,us-101,10.06,1.613418945,,1.892706638
1966,7193,948,1.11885E+12,19.295,514.215,6451446.595,1873031.709,14.5,5.4,2,15.8,2.89,2,,,,,,,1953,1980,46.19,2.92,us-101,1953,7041,944,1.11885E+12,17.349,296.359,6451288.958,1873182.709,11.5,5,2,34.71,-0.99,2,,,,,,,1951,1966,67.67,1.95,us-101,-18.91,1.225309282,,1.664547962
2439,9167,633,1.11885E+12,19.93,1471.745,6452165.952,1872399.098,16.5,6.4,2,40.06,-0.91,2,,,,,,,2432,2449,72.77,1.82,us-101,2432,7313,738,1.11885E+12,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101,1.99,1.613418945,,1.861952375
1828,8787,827,1.11885E+12,20.189,505.251,6451443.443,1873033.399,20,8.4,2,22.34,0,2,,,,,,,1817,1832,153.71,6.88,us-101,1817,8610,856,1.11885E+12,17.499,223.284,6451241.041,1873231.282,18,6.9,2,18.17,1.24,2,,,,,,,1810,1833,90.01,4.95,us-101,4.17,1.368100852,,2.186702123
1823,6934,989,1.11885E+12,17.866,845.235,6451695.446,1872812.771,15,5.4,2,21.08,-0.46,2,,,,,,,1817,1829,48.35,2.29,us-101,1817,8610,856,1.11885E+12,17.499,223.284,6451241.041,1873231.282,18,6.9,2,18.17,1.24,2,,,,,,,1810,1833,90.01,4.95,us-101,2.91,1.343999069,,1.684396478
1594,6487,951,1.11885E+12,17.573,1525.754,6452208.054,1872365.209,15.5,5.9,2,25.1,-2.03,2,,,,,,,1592,1601,27.14,1.08,us-101,1592,6913,947,1.11885E+12,20.387,2152.383,6452683.057,1871955.15,13,5.9,2,15,0,2,,,,,,,0,1594,0,0,us-101,10.1,1.416640507,,1.433609843
1084,5700,890,1.11885E+12,19.655,1445.627,6452150.696,1872412.795,15.5,7.9,2,5,0,2,,,,,,,1079,1089,42.58,8.52,us-101,1079,5651,886,1.11885E+12,19.065,1468.393,6452168.146,1872398.321,14.5,6.9,2,3.37,0,2,,,,,,,1075,1084,35.45,10.52,us-101,1.63,0.77815125,,1.629205657
1322,6210,1113,1.11885E+12,15.666,120.221,6451171.691,1873308.262,14.5,5.9,2,11.35,10.94,2,,,,,,,1319,1329,51.03,4.5,us-101,1319,6764,1127,1.11885E+12,18.707,1315.832,6452053.415,1872498.823,14.5,6.9,2,11.75,0,2,,,,,,,1314,1322,32.61,2.78,us-101,-0.4,1.091666958,,1.707825568
1084,5741,890,1.11885E+12,20.609,1501.714,6452192.161,1872375.143,15.5,7.9,2,24.9,2.04,2,,,,,,,1079,1089,66,2.65,us-101,1079,5651,886,1.11885E+12,19.065,1468.393,6452168.146,1872398.321,14.5,6.9,2,3.37,0,2,,,,,,,1075,1084,35.45,10.52,us-101,21.53,1.413299764,,1.819543936
948,4320,635,1.11885E+12,20.385,640.698,6451540.144,1872946.195,17.5,4.9,2,32.5,11.2,2,,,,,,,942,952,95.12,2.93,us-101,942,4167,667,1.11885E+12,17.522,351.054,6451328.16,1873144.58,16,6.4,2,19.96,5.66,2,,,,,,,918,948,147.06,7.37,us-101,12.54,1.525044807,,1.978271842
270,2078,955,1.11885E+12,21.742,1983.889,6452555.368,1872057.424,15.5,6.4,2,42.62,5.8,2,,,,,,,265,280,73.03,1.71,us-101,265,1371,966,1.11885E+12,19.937,651.464,6451552.59,1872935.665,15,5.9,2,14.97,0.09,2,,,,,,,262,270,25.81,1.72,us-101,27.65,1.639685661,,1.863501301
1028,5614,839,1.11885E+12,20.531,1977.668,6452551.396,1872062.381,17,6.4,2,41.3,2.15,2,,,,,,,1023,1032,94.19,2.28,us-101,1023,5267,852,1.11885E+12,18.889,1465.758,6452166.274,1872400.201,16.5,8.4,2,13.64,10.69,2,,,,,,,1018,1028,72.66,5.33,us-101,27.66,1.626340367,,1.974004797
632,3102,795,1.11885E+12,18.128,321.981,6451310.815,1873160.501,17,5.9,2,28.53,-4.09,2,,,,,,,625,635,52.58,1.84,us-101,625,2688,963,1.11885E+12,18.191,407.108,6451368.58,1873105.108,13,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101,3.54,1.470263447,,1.720820582
1619,7820,686,1.11885E+12,14.772,244.604,6451257.763,1873217.752,15,7.9,2,32.61,2.29,2,,,,,,,1616,1630,72.33,2.22,us-101,1616,7907,674,1.11885E+12,20.564,580.893,6451499.547,1872982.262,13.5,6.9,2,29.53,1.04,2,,,,,,,1613,1619,47.58,1.61,us-101,3.08,1.526468512,,1.859318465
359,2265,787,1.11885E+12,18.965,1803.761,6452416.426,1872180.831,15.5,5.4,2,10,0,2,,,,,,,346,373,32,3.2,us-101,346,2287,807,1.11885E+12,19.593,1857.887,6452456.88,1872145.061,14.5,6.4,2,10,0,2,,,,,,,340,359,47.76,4.78,us-101,0,1.041392685,,1.505149978
2169,6422,571,1.11885E+12,16.868,871.347,6451745.935,1872769.687,14,5.9,2,41.23,9.05,2,,,,,,,2160,2174,191.86,4.65,us-101,2160,6218,570,1.11885E+12,19.651,334.781,6451343.946,1873126.362,12.5,6,2,25,0,2,,,,,,,2146,2169,34.13,1.37,us-101,16.23,1.625621081,,2.28298444
1336,6608,1052,1.11885E+12,19.264,693.77,6451584.868,1872908.023,13,7.4,2,30.02,-0.06,2,,,,,,,1334,1341,35.54,1.18,us-101,1334,7303,1058,1.11885E+12,21.187,2143.862,6452680.202,1871956.403,15,6.4,2,30.03,-0.24,2,,,,,,,0,1336,0,0,us-101,-0.01,1.491641793,,1.550717423
2065,6249,606,1.11885E+12,20.069,1384.859,6452130.81,1872429.55,16,5.9,2,45,0,2,,,,,,,2057,2074,81.6,1.81,us-101,2057,6108,598,1.11885E+12,17.447,887.311,6451757.553,1872758.695,14,5.9,2,30,0,2,,,,,,,2053,2065,57.02,1.9,us-101,15,1.662757832,,1.911690159
1691,8531,632,1.11885E+12,18.463,1576.064,6452249.406,1872327.656,14,5.9,2,35.97,-4.83,2,,,,,,,1686,1698,70.73,1.97,us-101,1686,8509,631,1.11885E+12,18.5,1565.175,6452241.221,1872334.805,16,5.9,2,39.05,-3.51,2,,,,,,,1681,1691,103.14,2.64,us-101,-3.08,1.567849451,,1.849603658
1538,4297,575,1.11885E+12,17.136,258.775,6451291.042,1873180.992,9,5,2,28.28,4.33,2,,,,,,,1534,1548,67.49,2.39,us-101,1534,4635,576,1.11885E+12,18.538,1779.989,6452429.218,1872170.397,13.5,5.4,2,55,0,2,,,,,,,1525,1538,133.79,2.43,us-101,-26.72,1.466571072,,1.829239428
585,2673,974,1.11885E+12,19.99,591.817,6451503.99,1872979.059,14.5,5.4,2,24.42,5.58,2,,,,,,,567,592,47.67,1.95,us-101,567,3372,987,1.11885E+12,20.598,1929.266,6452510.098,1872097.358,14,7.4,2,22.43,-2.11,2,,,,,,,556,585,44.39,1.98,us-101,1.99,1.405175546,,1.678245152
1790,6655,1036,1.11885E+12,17.432,326.58,6451310.637,1873161.642,11.5,5,2,18.76,-1.71,2,,,,,,,1780,1795,61.44,3.27,us-101,1780,6999,1027,1.11885E+12,19.343,1149.438,6451923.645,1872611.481,16.5,5.4,2,11.85,-0.29,2,,,,,,,1773,1790,25.99,2.19,us-101,6.91,1.29578694,,1.788451207
1725,6428,1035,1.11885E+12,18.582,330.709,6451312.848,1873157.905,15,5.4,2,22.36,-11.2,2,,,,,,,1718,1737,61.51,2.75,us-101,1718,6508,1038,1.11885E+12,19.644,573.832,6451490.816,1872991.304,11.5,5.5,2,19.99,0,2,,,,,,,1712,1725,58.01,2.9,us-101,2.37,1.368472838,,1.788945727
753,2127,419,1.11885E+12,19.04,1493.604,6452213.2,1872358.729,18.5,6.9,2,58.33,8.18,2,,,,,,,748,763,136.92,2.35,us-101,748,3671,911,1.11885E+12,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101,42.95,1.773274348,,2.13646689
754,3171,899,1.11885E+12,18.253,112.523,6451160.953,1873316.343,16.5,6.4,2,1.5,0,2,,,,,,,748,755,26.84,17.89,us-101,748,3671,911,1.11885E+12,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101,-13.88,0.397940009,,1.428782511
1329,7104,1076,1.11885E+12,20.467,1633.98,6452291.938,1872288.075,16.5,6.9,2,22.53,-3.73,2,,,,,,,1322,1334,88.82,3.94,us-101,1322,6665,1113,1.11885E+12,17.446,996.975,6451814.077,1872709.398,14.5,5.9,2,30,0.13,2,,,,,,,1319,1329,57.97,1.93,us-101,-7.47,1.371621927,,1.948510769
918,2389,452,1.11885E+12,18.087,844.309,6451724.843,1872786.618,17.5,5.4,2,30,-0.05,2,,,,,,,915,928,39.66,1.32,us-101,915,2216,464,1.11885E+12,17.328,202.292,6451250.693,1873221.444,16.5,5.9,2,39.46,1.28,2,,,,,,,905,918,89.62,2.27,us-101,-9.46,1.491361694,,1.59835271
2362,7242,340,1.11885E+12,20.373,2038.157,6452625.203,1872001.543,13.5,5.4,2,47.36,-11.2,2,,,,,,,2356,2365,68.47,1.45,us-101,2356,7183,455,1.11885E+12,18.859,1794.695,6452440.119,1872160.603,14,4.9,2,59.15,3.64,2,,,,,,,2350,2362,102.68,1.74,us-101,-11.79,1.684486292,,1.835500328
1691,7068,1039,1.11885E+12,20.149,1717.611,6452350.639,1872237.075,17,6.9,2,16.37,3.51,2,,,,,,,1680,1700,64.15,3.92,us-101,1680,6947,1055,1.11885E+12,18.553,1598.842,6452262.463,1872316.158,15,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101,3.89,1.239799818,,1.807196661
1309,6375,1127,1.11885E+12,19.446,453.761,6451406.083,1873068.839,15,5.9,2,16.75,0,2,,,,,,,1306,1319,33.43,2,us-101,1306,6211,1153,1.11885E+12,16.017,259.297,6451266.998,1873206.302,15,6.9,2,16.35,10.92,2,,,,,,,1302,1309,51.09,3.12,us-101,0.4,1.249198357,,1.524136377
1673,8538,431,1.11885E+12,18.171,1986.204,6452559.405,1872058.683,17,6.9,2,43.11,6.32,2,,,,,,,1663,1670,37.17,0.86,us-101,1663,7964,661,1.11885E+12,16.259,209.232,6451232.229,1873242.284,14.5,6.4,2,30.54,2.02,2,,,,,,,1651,1670,107.46,3.52,us-101,12.57,1.644537058,,1.570192561
255,1406,502,1.11885E+12,13.538,235.172,6451248.312,1873229.413,14.5,6.4,2,32.88,0,2,,,,,,,250,260,44.76,1.36,us-101,250,963,486,1.11885E+12,22.318,1488.301,6452207.045,1872359.778,16,5.4,2,46.65,0,2,,,,,,,242,272,36.16,0.78,us-101,-13.77,1.529943402,,1.650890078
354,1856,1013,1.11885E+12,19.166,596.206,6451511.917,1872973.074,12.5,7,2,9.6,0,2,,,,,,,350,363,28.98,3.02,us-101,350,2039,992,1.11885E+12,17.052,908.643,6451747.726,1872767.866,15,6.4,2,2.5,0,2,,,,,,,345,354,19.48,7.79,us-101,7.1,1.025305865,,1.462098381
1014,4478,536,1.11885E+12,19.576,425.634,6451381.256,1873091.542,14,5.4,2,34.97,7.49,2,,,,,,,1009,1021,51.19,1.46,us-101,1009,5197,854,1.11885E+12,16.038,1537.674,6452222.185,1872354.825,15,6.9,2,18.78,-1.43,2,,,,,,,1004,1014,55.29,2.94,us-101,16.19,1.555940438,,1.70918513
1212,5760,1176,1.11885E+12,18.594,572.435,6451494.58,1872989.347,14.5,6.4,2,1.2,0,2,,,,,,,1207,1218,20.98,17.48,us-101,1207,6635,1175,1.11885E+12,19.957,2126.846,6452667.654,1871967.965,16.5,7.9,2,29.15,5.39,2,,,,,,,0,1212,0,0,us-101,-27.95,0.342422681,,1.321805484
2444,7333,754,1.11885E+12,17.914,1179.259,6451977.362,1872566.518,16.5,6.9,2,35.89,7.02,2,,,,,,,2432,2462,60.54,1.69,us-101,2432,7313,738,1.11885E+12,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101,-2.18,1.566908655,,1.782042417
1444,3892,563,1.11885E+12,17.16,139.082,6451207.23,1873267.686,16.5,5.4,2,30,0,2,,,,,,,1441,1453,52.29,1.74,us-101,1441,4347,568,1.11885E+12,18.033,1724.581,6452387.461,1872206.959,16.5,5.9,2,54.12,4.92,2,,,,,,,1435,1444,140.25,2.59,us-101,-24.12,1.491361694,,1.718418642
1329,7224,1076,1.11885E+12,19.761,1986.431,6452558.563,1872057.312,16.5,6.9,2,29.99,0,2,,,,,,,1322,1334,106.26,3.54,us-101,1322,6665,1113,1.11885E+12,17.446,996.975,6451814.077,1872709.398,14.5,5.9,2,30,0.13,2,,,,,,,1319,1329,57.97,1.93,us-101,-0.01,1.491221576,,2.026369812
423,2390,940,1.11885E+12,18.942,724.449,6451608.141,1872888.019,17,6.9,2,32.52,0.74,2,,,,,,,417,427,109.09,3.35,us-101,417,1874,879,1.11885E+12,17.615,108.75,6451162.587,1873315.479,17,6.9,2,15.04,-0.29,2,,,,,,,410,423,51.99,3.46,us-101,17.48,1.52530401,,2.037784942
250,963,486,1.11885E+12,22.318,1488.301,6452207.045,1872359.778,16,5.4,2,46.65,0,2,,,,,,,242,272,36.16,0.78,us-101,242,664,493,1.11885E+12,17.554,322.749,6451336.751,1873136.233,18,5.4,2,34.96,0,2,,,,,,,234,250,107.53,3.08,us-101,11.69,1.678062905,,1.558228422
399,1112,506,1.11885E+12,19.238,783.996,6451678.819,1872825.57,18.5,7.9,2,35.19,2.49,2,,,,,,,395,405,55.28,1.57,us-101,395,1001,514,1.11885E+12,19.032,454.311,6451432.36,1873045.186,15,6.4,2,38.14,-4.7,2,,,,,,,383,399,99.47,2.61,us-101,-2.95,1.558588583,,1.742568034
2138,6133,553,1.11885E+12,18.898,316.288,6451331.173,1873139.755,14.5,6.4,2,24.99,0.1,2,,,,,,,2132,2148,49.04,1.96,us-101,2132,6054,546,1.11885E+12,16.565,120.133,6451194.758,1873281.968,13.5,5.9,2,29.48,5.89,2,,,,,,,2127,2138,122.58,4.16,us-101,-4.49,1.41480628,,1.690550462
1909,9599,806,1.11885E+12,19.613,1629.79,6452289.306,1872291.487,16.5,7.9,2,25.51,6.52,2,,,,,,,1902,1915,51.03,2,us-101,1902,9108,812,1.11885E+12,19.402,512.806,6451449.538,1873028.852,15.5,5.9,2,21.94,-5.25,2,,,,,,,1900,1909,51.53,2.35,us-101,3.57,1.423409728,,1.707825568
1236,5990,1168,1.11885E+12,20.279,593.231,6451508.945,1872974.239,15,6.4,2,13.64,8.49,2,,,,,,,1232,1241,48.73,3.57,us-101,1232,5987,1179,1.11885E+12,20.431,636.112,6451540.823,1872945.526,17,6.4,2,18.73,4.16,2,,,,,,,1228,1236,53.25,2.84,us-101,-5.09,1.165541077,,1.687796411
1908,5459,561,1.11885E+12,17.13,161.616,6451222.606,1873251.201,11,4.5,2,36.52,-2.73,2,,,,,,,1901,1911,80.21,2.2,us-101,1901,5612,561,1.11885E+12,17.996,813.358,6451701.663,1872807.129,14,5.9,2,33.01,-3.59,2,,,,,,,1890,1908,53.95,1.63,us-101,3.51,1.57426283,,1.904228516
2372,9020,552,1.11885E+12,20.138,1492.74,6452181.584,1872385.073,15,4.9,2,35,0,2,,,,,,,2379,2385,77,2.2,us-101,2379,8725,635,1.11885E+12,20.322,617.342,6451522.787,1872961.803,14.5,5.9,2,45.63,-0.08,2,,,,,,,2375,2385,51.47,1.13,us-101,-10.63,1.556302501,,1.886490725
632,3706,795,1.11885E+12,19.067,1981.493,6452555.246,1872061.035,17,5.9,2,25.35,0,2,,,,,,,625,639,54.31,2.14,us-101,625,2688,963,1.11885E+12,18.191,407.108,6451368.58,1873105.108,13,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101,0.36,1.42078062,,1.734879803
1680,6947,1055,1.11885E+12,18.553,1598.842,6452262.463,1872316.158,15,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101,1675,6867,1055,1.11885E+12,18.035,1544.736,6452222.017,1872352.314,13,4.9,2,20,0,2,,,,,,,1662,1680,44.87,2.24,us-101,-7.52,1.129689892,,1.62065648
2201,8269,739,1.11885E+12,19.657,717.285,6451598.14,1872895.848,15.5,6.4,2,35,0,2,,,,,,,2192,2211,114.31,3.27,us-101,2192,8686,750,1.11885E+12,19.576,2115.246,6452654.477,1871978.939,12.5,7,2,26.3,5.36,2,,,,,,,2186,2201,48.63,1.85,us-101,8.7,1.556302501,,2.058084225
2561,9400,614,1.11885E+12,17.633,860.926,6451707.374,1872802.589,15,5.4,2,35.58,-0.68,2,,,,,,,2556,2574,77.16,2.17,us-101,2556,9239,625,1.11885E+12,19.342,520.973,6451451.529,1873027.099,15.5,6.4,2,17.1,0,2,,,,,,,2549,2561,40.58,2.37,us-101,18.48,1.563243701,,1.887392219
