Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location,leader_Vehicle_ID,leader_Frame_ID,leader_Total_Frames,leader_Global_Time,leader_Local_X,leader_Local_Y,leader_Global_X,leader_Global_Y,leader_v_length,leader_v_Width,leader_v_Class,leader_v_Vel,leader_v_Acc,leader_Lane_ID,leader_O_Zone,leader_D_Zone,leader_Int_ID,leader_Section_ID,leader_Direction,leader_Movement,leader_Preceding,leader_Following,leader_Space_Headway,leader_Time_Headway,leader_Location
753,2127,419,1118847191600,19.04,1493.604,6452213.2,1872358.729,18.5,6.9,2,58.33,8.18,2,,,,,,,748,763,136.92,2.35,us-101,748,3671,911,1118848209100,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101
754,3171,899,1118848159100,18.253,112.523,6451160.953,1873316.343,16.5,6.4,2,1.5,0.0,2,,,,,,,748,755,26.84,17.89,us-101,748,3671,911,1118848209100,18.459,1003.959,6451814.516,1872707.674,13.5,5.9,2,15.38,4.29,2,,,,,,,745,754,67.47,4.39,us-101
1329,7104,1076,1118849467400,20.467,1633.98,6452291.938,1872288.075,16.5,6.9,2,22.53,-3.73,2,,,,,,,1322,1334,88.82,3.94,us-101,1322,6665,1113,1118849423500,17.446,996.975,6451814.077,1872709.398,14.5,5.9,2,30.0,0.13,2,,,,,,,1319,1329,57.97,1.93,us-101
918,2389,452,1118847217800,18.087,844.309,6451724.843,1872786.618,17.5,5.4,2,30.0,-0.05,2,,,,,,,915,928,39.66,1.32,us-101,915,2216,464,1118847200500,17.328,202.292,6451250.693,1873221.444,16.5,5.9,2,39.46,1.28,2,,,,,,,905,918,89.62,2.27,us-101
2362,7242,340,1118847703100,20.373,2038.157,6452625.203,1872001.543,13.5,5.4,2,47.36,-11.2,2,,,,,,,2356,2365,68.47,1.45,us-101,2356,7183,455,1118847697200,18.859,1794.695,6452440.119,1872160.603,14.0,4.9,2,59.15,3.64,2,,,,,,,2350,2362,102.68,1.74,us-101
1691,7068,1039,1118848548800,20.149,1717.611,6452350.639,1872237.075,17.0,6.9,2,16.37,3.51,2,,,,,,,1680,1700,64.15,3.92,us-101,1680,6947,1055,1118848536700,18.553,1598.842,6452262.463,1872316.158,15.0,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101
1309,6375,1127,1118849394500,19.446,453.761,6451406.083,1873068.839,15.0,5.9,2,16.75,0.0,2,,,,,,,1306,1319,33.43,2.0,us-101,1306,6211,1153,1118849378100,16.017,259.297,6451266.998,1873206.302,15.0,6.9,2,16.35,10.92,2,,,,,,,1302,1309,51.09,3.12,us-101
1673,8538,431,1118849610800,18.171,1986.204,6452559.405,1872058.683,17.0,6.9,2,43.11,6.32,2,,,,,,,1663,1670,37.17,0.86,us-101,1663,7964,661,1118849553400,16.259,209.232,6451232.229,1873242.284,14.5,6.4,2,30.54,2.02,2,,,,,,,1651,1670,107.46,3.52,us-101
255,1406,502,1118847982600,13.538,235.172,6451248.312,1873229.413,14.5,6.4,2,32.88,0.0,2,,,,,,,250,260,44.76,1.36,us-101,250,963,486,1118847075200,22.318,1488.301,6452207.045,1872359.778,16.0,5.4,2,46.65,0.0,2,,,,,,,242,272,36.16,0.78,us-101
354,1856,1013,1118848942600,19.166,596.206,6451511.917,1872973.074,12.5,7.0,2,9.6,0.0,2,,,,,,,350,363,28.98,3.02,us-101,350,2039,992,1118848960900,17.052,908.643,6451747.726,1872767.866,15.0,6.4,2,2.5,0.0,2,,,,,,,345,354,19.48,7.79,us-101
1014,4478,536,1118848289800,19.576,425.634,6451381.256,1873091.542,14.0,5.4,2,34.97,7.49,2,,,,,,,1009,1021,51.19,1.46,us-101,1009,5197,854,1118849276700,16.038,1537.674,6452222.185,1872354.825,15.0,6.9,2,18.78,-1.43,2,,,,,,,1004,1014,55.29,2.94,us-101
1212,5760,1176,1118849333000,18.594,572.435,6451494.58,1872989.347,14.5,6.4,2,1.2,0.0,2,,,,,,,1207,1218,20.98,17.48,us-101,1207,6635,1175,1118849420500,19.957,2126.846,6452667.654,1871967.965,16.5,7.9,2,29.15,5.39,2,,,,,,,0,1212,0.0,0.0,us-101
2444,7333,754,1118847712200,17.914,1179.259,6451977.362,1872566.518,16.5,6.9,2,35.89,7.02,2,,,,,,,2432,2462,60.54,1.69,us-101,2432,7313,738,1118847710200,18.909,1159.399,6451961.791,1872578.827,16.5,6.9,2,38.07,9.27,2,,,,,,,2423,2444,62.83,1.65,us-101
1444,3892,563,1118847368100,17.16,139.082,6451207.23,1873267.686,16.5,5.4,2,30.0,0.0,2,,,,,,,1441,1453,52.29,1.74,us-101,1441,4347,568,1118847413600,18.033,1724.581,6452387.461,1872206.959,16.5,5.9,2,54.12,4.92,2,,,,,,,1435,1444,140.25,2.59,us-101
1329,7224,1076,1118849479400,19.761,1986.431,6452558.563,1872057.312,16.5,6.9,2,29.99,0.0,2,,,,,,,1322,1334,106.26,3.54,us-101,1322,6665,1113,1118849423500,17.446,996.975,6451814.077,1872709.398,14.5,5.9,2,30.0,0.13,2,,,,,,,1319,1329,57.97,1.93,us-101
423,2390,940,1118848996000,18.942,724.449,6451608.141,1872888.019,17.0,6.9,2,32.52,0.74,2,,,,,,,417,427,109.09,3.35,us-101,417,1874,879,1118848944400,17.615,108.75,6451162.587,1873315.479,17.0,6.9,2,15.04,-0.29,2,,,,,,,410,423,51.99,3.46,us-101
250,963,486,1118847075200,22.318,1488.301,6452207.045,1872359.778,16.0,5.4,2,46.65,0.0,2,,,,,,,242,272,36.16,0.78,us-101,242,664,493,1118847045300,17.554,322.749,6451336.751,1873136.233,18.0,5.4,2,34.96,0.0,2,,,,,,,234,250,107.53,3.08,us-101
399,1112,506,1118847090100,19.238,783.996,6451678.819,1872825.57,18.5,7.9,2,35.19,2.49,2,,,,,,,395,405,55.28,1.57,us-101,395,1001,514,1118847079000,19.032,454.311,6451432.36,1873045.186,15.0,6.4,2,38.14,-4.7,2,,,,,,,383,399,99.47,2.61,us-101
2138,6133,553,1118847592200,18.898,316.288,6451331.173,1873139.755,14.5,6.4,2,24.99,0.1,2,,,,,,,2132,2148,49.04,1.96,us-101,2132,6054,546,1118847584300,16.565,120.133,6451194.758,1873281.968,13.5,5.9,2,29.48,5.89,2,,,,,,,2127,2138,122.58,4.16,us-101
1909,9599,806,1118849716900,19.613,1629.79,6452289.306,1872291.487,16.5,7.9,2,25.51,6.52,2,,,,,,,1902,1915,51.03,2.0,us-101,1902,9108,812,1118849667800,19.402,512.806,6451449.538,1873028.852,15.5,5.9,2,21.94,-5.25,2,,,,,,,1900,1909,51.53,2.35,us-101
1236,5990,1168,1118849356000,20.279,593.231,6451508.945,1872974.239,15.0,6.4,2,13.64,8.49,2,,,,,,,1232,1241,48.73,3.57,us-101,1232,5987,1179,1118849355700,20.431,636.112,6451540.823,1872945.526,17.0,6.4,2,18.73,4.16,2,,,,,,,1228,1236,53.25,2.84,us-101
1908,5459,561,1118847524800,17.13,161.616,6451222.606,1873251.201,11.0,4.5,2,36.52,-2.73,2,,,,,,,1901,1911,80.21,2.2,us-101,1901,5612,561,1118847540100,17.996,813.358,6451701.663,1872807.129,14.0,5.9,2,33.01,-3.59,2,,,,,,,1890,1908,53.95,1.63,us-101
2372,9020,552,1118848744000,20.138,1492.74,6452181.584,1872385.073,15.0,4.9,2,35.0,0.0,2,,,,,,,2379,2385,77.0,2.2,us-101,2379,8725,635,1118848714500,20.322,617.342,6451522.787,1872961.803,14.5,5.9,2,45.63,-0.08,2,,,,,,,2375,2385,51.47,1.13,us-101
632,3706,795,1118849127600,19.067,1981.493,6452555.246,1872061.035,17.0,5.9,2,25.35,0.0,2,,,,,,,625,639,54.31,2.14,us-101,625,2688,963,1118848110800,18.191,407.108,6451368.58,1873105.108,13.0,5.4,2,24.99,0.52,2,,,,,,,618,629,42.65,1.71,us-101
1680,6947,1055,1118848536700,18.553,1598.842,6452262.463,1872316.158,15.0,5.9,2,12.48,0.56,2,,,,,,,1675,1691,41.75,3.35,us-101,1675,6867,1055,1118848528700,18.035,1544.736,6452222.017,1872352.314,13.0,4.9,2,20.0,0.0,2,,,,,,,1662,1680,44.87,2.24,us-101
2201,8269,739,1118848668900,19.657,717.285,6451598.14,1872895.848,15.5,6.4,2,35.0,0.0,2,,,,,,,2192,2211,114.31,3.27,us-101,2192,8686,750,1118848710600,19.576,2115.246,6452654.477,1871978.939,12.5,7.0,2,26.3,5.36,2,,,,,,,2186,2201,48.63,1.85,us-101
2561,9400,614,1118848782000,17.633,860.926,6451707.374,1872802.589,15.0,5.4,2,35.58,-0.68,2,,,,,,,2556,2574,77.16,2.17,us-101,2556,9239,625,1118848765900,19.342,520.973,6451451.529,1873027.099,15.5,6.4,2,17.1,0.0,2,,,,,,,2549,2561,40.58,2.37,us-101
1365,6722,1006,1118849429200,19.481,699.775,6451589.236,1872903.899,15.0,6.9,2,20.0,0.0,2,,,,,,,1360,1370,41.0,2.05,us-101,1360,7397,1013,1118849496700,20.208,2162.36,6452695.277,1871945.639,16.5,6.4,2,37.21,0.0,2,,,,,,,0,1365,0.0,0.0,us-101
1663,7976,661,1118849554600,16.065,246.039,6451257.807,1873215.836,14.5,6.4,2,30.66,0.0,2,,,,,,,1651,1670,107.23,3.5,us-101,1651,8378,656,1118849594800,19.341,1605.956,6452271.463,1872307.313,13.5,5.9,2,39.54,-1.62,2,,,,,,,1647,1663,50.09,1.27,us-101
1483,6150,689,1118848457000,17.195,1586.182,6452253.719,1872325.551,15.5,6.4,2,42.3,2.81,2,,,,,,,1476,1490,126.98,3.0,us-101,1476,4053,541,1118847384200,18.188,294.676,6451316.125,1873155.286,12.5,7.0,2,23.4,4.59,2,,,,,,,1471,1478,43.88,1.88,us-101
707,3913,735,1118849148300,19.391,1608.209,6452273.146,1872305.788,15.5,6.9,2,28.74,0.0,2,,,,,,,704,710,106.0,3.69,us-101,704,3916,729,1118849148600,19.461,1724.695,6452360.481,1872229.186,20.0,8.5,2,35.0,0.0,2,,,,,,,700,707,71.07,2.03,us-101
1044,4956,517,1118848337600,20.653,2084.607,6452629.795,1871997.437,16.0,5.9,2,39.95,0.36,2,,,,,,,1038,1050,56.74,1.42,us-101,1038,2712,502,1118847250100,19.241,596.68,6451538.134,1872949.527,13.0,6.9,2,19.98,-0.24,2,,,,,,,1032,1043,54.8,2.74,us-101
1539,6056,831,1118848447600,19.261,757.096,6451628.319,1872869.88,13.0,6.4,2,28.75,0.03,2,,,,,,,1533,1544,58.69,2.04,us-101,1533,7869,891,1118849543900,20.073,1618.3,6452280.327,1872298.661,14.0,5.9,2,30.37,-2.12,2,,,,,,,1525,1538,110.33,3.63,us-101
1917,9486,797,1118849705600,18.068,1314.737,6452052.981,1872500.054,13.5,6.4,2,0.0,0.0,2,,,,,,,1915,1912,24.96,9999.99,us-101,1915,9010,800,1118849658000,17.659,213.715,6451234.297,1873238.098,14.0,6.4,2,24.91,-1.83,2,,,,,,,1909,1917,43.16,1.73,us-101
1145,5387,917,1118849295700,17.792,393.572,6451362.959,1873110.83,14.5,7.4,2,26.47,3.14,2,,,,,,,1139,1149,57.8,2.18,us-101,1139,5687,896,1118849325700,20.015,1072.962,6451869.681,1872657.6,20.5,7.4,2,20.07,-1.61,2,,,,,,,1132,1145,32.49,1.62,us-101
688,3015,994,1118848143500,19.392,426.891,6451382.324,1873090.808,13.5,4.9,2,1.31,-2.06,2,,,,,,,678,692,26.67,20.36,us-101,678,3750,991,1118848217000,18.748,2136.323,6452671.529,1871966.425,16.0,5.4,2,45.03,0.09,2,,,,,,,0,688,0.0,0.0,us-101
520,2847,1036,1118848126700,19.895,1076.78,6451868.499,1872658.789,12.0,5.5,2,9.63,0.0,2,,,,,,,517,525,45.31,4.7,us-101,517,2737,1024,1118848115700,17.7,1048.585,6451848.681,1872678.965,13.5,6.9,2,4.94,0.0,2,,,,,,,513,520,30.8,6.23,us-101
412,2251,919,1118848067100,20.2,1112.511,6451895.238,1872635.091,16.0,6.9,2,29.59,1.09,2,,,,,,,408,416,53.78,1.82,us-101,408,2793,916,1118848121300,21.701,2136.021,6452669.437,1871964.316,15.5,6.4,2,28.8,2.31,2,,,,,,,0,412,0.0,0.0,us-101
1004,5101,851,1118849267100,16.664,1373.137,6452097.974,1872462.635,14.5,6.4,2,30.0,0.0,2,,,,,,,1003,1009,38.99,1.3,us-101,1003,5378,844,1118849294800,17.919,1888.471,6452485.165,1872122.636,17.0,7.4,2,0.0,0.0,2,,,,,,,999,1004,18.01,9999.99,us-101
1802,8950,796,1118849652000,18.355,1504.23,6452195.525,1872375.187,16.5,5.4,2,45.0,-0.02,2,,,,,,,1798,1810,88.63,1.97,us-101,1798,8739,788,1118849630900,18.479,791.84,6451659.087,1872843.908,15.0,5.9,2,31.31,-7.89,2,,,,,,,1794,1802,57.11,1.82,us-101
1504,4199,556,1118847398800,18.719,389.31,6451384.748,1873089.49,11.0,4.5,2,29.99,0.0,2,,,,,,,1489,1507,81.81,2.73,us-101,1489,4242,564,1118847403100,19.611,642.039,6451571.884,1872918.96,15.5,4.9,2,40.76,7.1,2,,,,,,,1486,1504,42.47,1.04,us-101
2070,7488,790,1118848590800,15.994,262.227,6451265.244,1873208.168,15.0,5.9,2,15.02,-0.16,2,,,,,,,2062,2076,43.74,2.91,us-101,2062,7756,1024,1118848617600,16.66,548.086,6451473.604,1873010.7,14.0,4.9,2,18.77,2.65,2,,,,,,,2054,2070,50.86,2.71,us-101
392,1724,940,1118848929400,17.164,164.129,6451200.607,1873274.8,15.0,6.4,2,5.5,0.0,2,,,,,,,390,403,30.04,5.46,us-101,390,2338,945,1118848990800,18.009,1097.978,6451889.864,1872642.678,17.0,7.4,2,33.63,10.68,2,,,,,,,386,392,54.97,1.63,us-101
2768,8445,827,1118847823400,17.232,936.209,6451794.594,1872726.617,13.0,4.9,2,15.0,0.0,2,,,,,,,2761,2780,59.78,3.99,us-101,2761,8382,797,1118847817100,20.073,916.686,6451777.996,1872737.281,11.5,6.0,2,10.0,0.02,2,,,,,,,2755,2768,26.0,2.6,us-101
1400,7232,906,1118849480200,17.322,1084.604,6451880.241,1872651.973,13.5,5.9,2,11.92,0.0,2,,,,,,,1392,1405,41.06,3.45,us-101,1392,7443,914,1118849501300,19.613,1842.385,6452449.325,1872151.617,15.0,7.4,2,35.07,-1.14,2,,,,,,,1404,1400,67.38,1.92,us-101
1177,6026,1151,1118849359600,17.756,1003.965,6451819.151,1872704.576,15.5,7.4,2,15.13,1.44,2,,,,,,,1172,1180,56.48,3.73,us-101,1172,5770,1141,1118849334000,18.051,844.485,6451698.89,1872809.496,15.0,6.4,2,28.12,1.28,2,,,,,,,1168,1177,73.59,2.62,us-101
1939,7320,925,1118848574000,20.045,814.292,6451670.783,1872831.556,15.0,5.4,2,5.0,0.0,2,,,,,,,1928,1945,48.57,9.71,us-101,1928,7335,916,1118848575500,18.603,862.86,6451708.161,1872800.605,14.5,4.9,2,0.0,0.0,2,,,,,,,1903,1939,22.76,9999.99,us-101
